satisfaction,evaluation,averageMonthlyHours,yearsAtCompany,turnover
74,90,270,3,0
81,87,287,3,0
51,87,289,4,0
53,55,269,2,0
67,48,282,2,0
68,64,254,2,0
69,63,271,3,0
71,65,282,3,0
64,56,279,3,0
62,58,283,2,0
81,50,278,3,0
84,54,274,2,0
100,67,260,2,0
72,73,274,4,0
57,67,273,2,0
73,99,269,4,0
91,59,278,4,0
98,85,281,3,0
58,95,269,3,0
73,52,269,5,0
96,95,264,2,0
57,98,260,5,0
77,73,263,2,0
30,85,274,3,0
85,75,271,3,0
49,83,266,6,0
77,43,276,6,0
100,99,271,4,0
85,74,267,3,0
87,75,268,3,0
90,79,281,6,0
71,80,300,4,0
59,56,288,4,0
85,74,277,3,0
72,82,277,3,0
73,65,288,3,0
90,54,276,2,0
59,65,258,2,0
52,90,288,3,0
85,49,266,3,0
35,40,267,3,0
70,68,270,4,0
58,86,272,3,0
89,50,283,4,0
54,63,271,3,0
55,89,259,3,0
77,62,270,3,0
55,61,259,4,0
60,77,294,3,0
75,90,269,3,0
57,88,275,3,0
69,94,281,3,0
87,98,276,3,0
69,36,273,6,0
58,92,273,5,0
87,64,268,6,0
71,77,269,2,0
74,78,268,2,0
75,53,278,3,0
50,54,291,2,0
59,86,282,2,0
81,84,267,3,0
34,55,270,2,0
53,87,284,3,0
94,85,280,4,0
76,77,282,2,0
20,58,261,4,0
97,67,271,2,0
96,72,281,2,0
81,50,275,3,0
20,48,260,4,0
53,71,296,2,0
75,76,256,4,0
55,91,267,3,0
58,65,271,2,0
99,64,272,4,0
96,86,286,3,0
82,92,283,2,0
88,77,271,5,0
78,97,279,4,0
46,47,289,5,0
88,59,273,2,0
91,55,282,4,0
60,68,263,4,0
82,51,286,2,0
67,56,269,3,0
55,61,261,3,0
73,62,266,4,0
59,68,269,2,0
40,65,270,2,0
56,99,248,2,0
87,57,263,2,0
50,53,257,3,0
98,79,287,4,0
71,96,254,3,0
72,89,256,3,0
50,83,264,2,0
89,56,275,2,0
56,68,275,3,0
32,55,280,5,0
96,88,284,2,0
67,92,262,2,0
26,70,269,6,0
51,90,270,4,0
16,78,275,5,0
77,71,263,2,0
67,52,260,5,0
36,77,281,2,0
69,82,276,5,0
72,76,269,4,0
72,81,268,2,0
88,95,264,3,0
91,55,276,2,0
96,60,274,2,0
49,80,261,4,0
59,97,278,3,0
80,87,265,3,0
91,67,276,3,0
18,79,287,5,0
94,58,267,2,0
44,61,267,4,0
96,59,258,2,0
55,97,276,3,0
99,54,277,3,0
75,88,278,2,0
66,78,278,3,0
96,57,270,3,0
60,86,270,4,0
64,78,286,4,0
85,80,268,2,0
30,53,280,6,0
74,95,267,3,0
14,80,274,3,0
93,76,274,3,0
75,48,281,5,0
58,63,283,3,0
59,60,277,4,0
20,90,285,6,0
100,84,279,2,0
51,51,288,3,0
16,72,288,6,0
77,56,265,4,0
61,47,265,3,0
73,51,290,2,0
52,85,281,3,0
13,72,284,3,0
73,62,268,3,0
39,68,274,3,0
92,80,252,4,0
34,78,276,4,0
94,51,267,2,0
82,65,295,3,0
26,69,280,3,0
78,53,274,2,0
61,95,282,2,0
50,53,274,2,0
52,96,296,3,0
89,79,268,3,0
85,52,293,2,0
62,86,266,3,0
38,67,258,3,0
55,49,277,5,0
83,84,272,3,0
62,65,265,3,0
60,54,274,3,0
62,50,278,3,0
23,88,266,3,0
13,74,287,4,0
96,63,263,4,0
50,74,268,3,0
66,72,286,2,0
61,72,279,2,0
45,48,299,5,0
50,95,307,3,0
75,82,276,2,0
88,50,275,2,0
49,79,282,2,0
82,87,273,6,0
92,65,269,3,0
40,85,269,2,0
36,61,274,4,0
80,99,262,3,0
68,65,280,3,0
54,45,279,3,0
73,69,278,2,0
64,49,276,2,0
12,39,267,4,0
60,70,289,6,0
36,62,275,6,0
63,76,270,2,0
67,94,286,3,0
83,90,261,2,0
48,90,287,3,0
89,56,279,5,0
71,96,272,3,0
31,59,272,2,0
89,84,280,2,0
38,51,275,3,0
88,92,283,3,0
64,85,263,3,0
65,74,262,3,0
65,81,287,3,0
54,97,275,3,0
69,76,263,4,0
77,78,266,3,0
28,66,280,2,0
33,40,264,6,0
83,68,288,3,0
89,73,276,2,0
76,60,278,2,0
83,64,285,2,0
57,85,269,3,0
61,89,266,4,0
96,89,275,6,0
17,50,270,6,0
61,60,286,2,0
73,74,266,2,0
30,39,257,3,0
42,67,269,3,0
65,75,260,4,0
17,45,281,3,0
12,82,271,4,0
70,78,268,2,0
87,88,289,2,0
43,44,261,3,0
84,65,270,2,0
94,55,283,3,0
89,76,261,2,0
69,75,272,3,0
18,99,282,5,0
98,69,275,3,0
30,88,281,4,0
51,53,285,3,0
76,90,282,6,0
67,96,279,3,0
12,84,266,6,0
42,41,285,2,0
69,76,278,3,0
63,96,278,2,0
66,62,274,3,0
50,50,273,2,0
67,82,266,2,0
59,62,272,3,0
75,78,281,3,0
88,89,271,2,0
99,75,277,3,0
44,42,279,2,0
65,78,281,2,0
88,63,268,4,0
58,79,279,4,0
99,90,270,3,0
76,71,272,2,0
14,98,279,5,0
57,86,272,2,0
52,82,284,2,0
71,55,289,3,0
27,75,270,3,0
49,52,276,2,0
59,50,271,2,0
24,65,289,5,0
18,87,285,4,0
73,62,266,3,0
78,63,270,6,0
94,73,282,2,0
86,53,272,3,0
97,88,274,2,0
49,54,273,3,0
82,48,274,6,0
86,64,279,2,0
30,39,260,3,0
70,38,266,2,0
80,78,263,3,0
36,63,273,4,0
40,61,271,2,0
80,58,260,2,0
98,73,278,4,0
92,67,293,3,0
68,100,275,4,0
100,59,267,3,0
80,54,284,4,0
85,69,277,4,0
69,60,286,2,0
57,52,278,2,0
33,72,257,2,0
19,48,276,3,0
50,63,268,2,0
52,88,273,4,0
13,52,272,3,0
18,73,283,5,0
86,64,277,3,0
86,59,271,3,0
16,76,269,6,0
43,46,273,3,0
79,63,266,2,0
51,67,283,3,0
83,55,273,3,0
61,45,263,3,0
65,57,264,2,0
95,83,271,2,0
63,64,281,4,0
72,60,286,2,0
80,57,289,3,0
70,57,289,4,0
45,79,286,6,0
64,85,281,2,0
94,48,259,4,0
57,76,267,2,0
35,56,276,2,0
75,81,274,4,0
70,92,292,3,0
70,47,262,3,0
61,62,252,3,0
78,87,281,3,0
97,77,291,2,0
51,76,279,2,0
56,71,271,3,0
87,55,283,3,0
64,78,284,3,0
60,85,291,2,0
90,76,271,2,0
54,62,275,2,0
23,80,289,3,0
80,81,265,4,0
23,78,276,6,0
81,51,281,2,0
35,60,268,5,0
67,80,284,2,0
46,60,293,5,0
84,98,274,5,0
92,79,284,4,0
75,93,262,3,0
70,57,268,2,0
70,75,283,3,0
90,81,293,5,0
80,100,252,2,0
50,65,278,6,0
84,72,273,2,0
48,94,281,2,0
98,87,276,6,0
64,96,273,4,0
58,53,288,4,0
66,89,263,3,0
76,98,277,2,0
32,42,288,3,0
49,87,292,2,0
81,51,286,2,0
42,48,278,5,0
17,85,273,3,0
49,59,286,3,0
34,69,294,2,0
86,81,262,4,0
51,71,272,3,0
49,99,274,3,0
49,63,273,2,0
51,59,274,3,0
64,52,276,3,0
62,85,269,2,0
81,52,274,6,0
95,57,272,3,0
88,66,285,4,0
87,68,257,4,0
73,68,277,2,0
98,73,297,3,0
77,48,275,6,0
76,99,284,3,0
21,93,270,2,0
72,63,257,3,0
41,56,282,2,0
90,56,271,2,0
96,90,270,2,0
61,48,283,3,0
60,80,275,2,0
50,76,271,4,0
79,61,296,2,0
32,69,285,3,0
85,59,285,3,0
90,62,285,2,0
74,54,284,2,0
21,76,279,4,0
91,61,264,3,0
90,66,285,2,0
74,99,280,3,0
76,75,260,2,0
45,61,263,5,0
73,63,276,2,0
60,73,257,5,0
80,77,278,2,0
53,70,289,3,0
97,63,276,3,0
64,99,293,2,0
92,59,274,5,0
60,57,283,3,0
100,60,265,4,0
69,63,276,2,0
53,45,267,5,0
63,58,275,2,0
57,89,267,3,0
79,45,276,6,0
68,92,286,6,0
56,61,286,2,0
48,51,274,2,0
59,67,288,2,0
34,76,271,5,0
98,87,264,4,0
36,45,290,3,0
60,58,252,2,0
24,54,282,4,0
67,72,260,3,0
17,60,265,6,0
57,58,267,3,0
70,85,254,2,0
73,62,264,3,0
61,86,265,5,0
95,96,263,2,0
85,55,264,4,0
72,90,285,3,0
84,66,270,3,0
57,47,294,2,0
69,69,277,4,0
57,68,274,3,0
52,59,255,4,0
56,55,276,2,0
75,74,284,3,0
98,75,261,4,0
48,55,272,3,0
35,67,268,3,0
66,93,282,2,0
79,90,267,3,0
86,53,292,3,0
88,100,272,2,0
83,64,269,3,0
80,64,277,2,0
64,69,284,3,0
72,59,288,2,0
67,61,275,2,0
75,70,287,2,0
65,95,273,2,0
98,98,287,6,0
68,80,266,2,0
52,37,266,4,0
68,93,290,2,0
92,74,263,3,0
86,79,284,6,0
50,99,275,2,0
35,37,265,2,0
76,97,274,3,0
66,95,284,2,0
58,71,286,3,0
55,97,268,4,0
90,53,279,3,0
75,71,276,3,0
90,63,269,3,0
14,54,280,4,0
86,57,264,3,0
56,84,287,4,0
54,63,282,2,0
36,80,278,4,0
82,59,265,3,0
49,42,286,3,0
77,97,261,2,0
64,83,263,3,0
93,53,267,3,0
96,94,279,3,0
60,97,275,2,0
58,55,285,5,0
52,49,275,3,0
74,79,273,3,0
64,99,285,2,0
93,59,275,3,0
76,49,277,3,0
50,54,284,2,0
79,55,259,3,0
97,95,267,2,0
60,49,280,4,0
84,73,264,5,0
75,99,286,3,0
24,91,272,2,0
24,91,258,6,0
51,58,260,3,0
50,88,264,3,0
66,36,284,6,0
97,77,259,4,0
61,50,270,3,0
77,49,278,2,0
74,64,268,3,0
92,98,269,3,0
78,99,288,2,0
56,57,278,3,0
82,63,287,3,0
26,98,273,5,0
69,85,274,3,0
78,83,265,3,0
67,86,266,3,0
77,91,290,3,0
80,63,268,2,0
51,51,276,2,0
77,52,274,3,0
65,71,276,2,0
58,53,279,5,0
67,39,265,6,0
33,39,280,3,0
78,66,292,5,0
58,83,271,3,0
63,59,257,4,0
63,51,278,4,0
59,55,269,4,0
60,90,275,3,0
93,90,275,3,0
78,77,268,4,0
65,60,267,2,0
100,61,275,2,0
96,100,278,4,0
54,97,280,3,0
98,69,264,4,0
34,59,290,2,0
71,53,265,2,0
64,64,261,2,0
71,93,268,2,0
58,63,253,2,0
87,96,303,3,0
58,85,274,3,0
87,67,296,2,0
72,86,254,3,0
67,83,260,2,0
53,97,261,3,0
78,61,274,2,0
19,63,282,5,0
100,88,269,4,0
75,75,283,2,0
29,66,269,2,0
37,70,275,2,0
78,50,273,2,0
24,64,263,4,0
49,70,282,3,0
18,64,284,5,0
76,85,264,3,0
50,97,267,3,0
82,94,278,2,0
97,94,282,3,0
72,90,278,2,0
98,64,280,3,0
76,73,261,2,0
72,88,273,3,0
96,91,282,5,0
62,78,262,3,0
25,98,273,5,0
82,56,280,3,0
59,90,275,2,0
94,73,265,3,0
72,88,275,3,0
53,78,287,3,0
67,83,288,3,0
99,52,280,2,0
64,53,263,3,0
61,57,273,3,0
89,85,270,2,0
61,70,259,4,0
90,74,282,2,0
96,51,277,3,0
62,55,288,3,0
89,57,291,2,0
52,67,272,3,0
66,99,275,2,0
96,60,271,2,0
95,89,270,4,0
75,98,272,4,0
39,87,269,5,0
93,69,279,2,0
44,54,265,3,0
90,67,278,2,0
75,81,283,3,0
45,75,289,2,0
42,60,270,3,0
99,82,276,2,0
89,91,267,2,0
96,90,277,4,0
50,46,278,3,0
59,59,256,3,0
57,69,284,2,0
100,87,278,2,0
60,59,273,2,0
21,85,252,6,0
63,83,284,2,0
80,82,274,3,0
51,96,275,4,0
89,96,281,3,0
83,58,277,3,0
77,74,281,3,0
79,99,285,2,0
63,85,268,2,0
68,48,274,2,0
74,69,271,2,0
49,67,278,4,0
46,55,266,2,0
90,91,279,3,0
70,67,287,3,0
84,71,283,2,0
89,77,259,4,0
59,87,287,2,0
57,72,270,3,0
53,49,273,3,0
83,89,284,3,0
51,66,265,2,0
78,61,268,3,0
52,69,280,3,0
42,50,278,4,0
61,38,276,3,0
85,100,279,3,0
17,85,268,5,0
79,52,271,2,0
56,98,284,3,0
50,73,274,2,0
51,53,271,2,0
77,67,273,4,0
84,90,270,3,0
21,49,281,3,0
65,57,270,3,0
95,87,288,3,0
80,75,293,2,0
77,85,281,2,0
57,70,278,3,0
92,55,256,3,0
100,71,274,2,0
85,67,274,3,0
57,80,277,3,0
66,68,265,3,0
85,80,278,3,0
99,50,285,2,0
91,82,269,4,0
96,97,277,3,0
49,52,285,2,0
39,85,286,5,0
87,74,272,2,0
19,85,288,4,0
90,83,291,4,0
50,50,263,2,0
70,90,267,2,0
52,55,289,3,0
71,69,284,3,0
40,41,270,3,0
96,53,282,4,0
86,92,267,3,0
68,85,278,2,0
56,64,285,2,0
65,56,279,2,0
98,61,275,3,0
18,51,268,6,0
66,65,261,2,0
14,51,285,5,0
94,80,279,3,0
56,100,276,2,0
56,80,284,4,0
59,89,277,3,0
63,62,275,5,0
97,88,262,3,0
76,70,284,3,0
85,58,287,4,0
23,73,279,4,0
68,62,279,5,0
71,73,259,3,0
50,59,273,2,0
61,70,284,3,0
99,65,279,2,0
97,86,278,3,0
82,71,286,2,0
72,68,282,5,0
53,74,271,2,0
55,87,278,3,0
52,53,284,4,0
80,81,257,2,0
51,95,283,3,0
66,65,269,3,0
56,43,285,3,0
50,84,256,3,0
94,78,277,2,0
42,80,282,6,0
60,61,276,3,0
55,71,286,3,0
76,72,284,4,0
84,74,268,3,0
33,62,266,6,0
61,95,270,5,0
91,93,285,4,0
73,74,272,3,0
87,67,271,4,0
38,42,269,4,0
80,51,265,3,0
69,80,292,3,0
99,92,270,5,0
92,76,278,2,0
60,88,282,2,0
89,93,289,3,0
91,93,252,2,0
35,52,297,2,0
88,68,275,2,0
66,69,274,3,0
21,55,281,2,0
78,64,278,2,0
21,96,277,5,0
64,94,272,2,0
68,95,275,2,0
99,87,291,4,0
85,55,270,5,0
86,51,286,2,0
89,98,294,3,0
49,85,277,3,0
76,97,287,2,0
79,87,273,3,0
89,64,260,2,0
34,51,290,3,0
81,92,279,3,0
96,70,273,2,0
70,87,277,2,0
92,61,273,2,0
50,76,283,3,0
75,72,275,3,0
42,38,284,4,0
29,40,271,3,0
91,48,302,3,0
55,97,286,4,0
57,81,278,3,0
27,48,284,6,0
70,43,287,3,0
63,68,273,2,0
97,63,281,2,0
28,52,276,4,0
70,60,265,2,0
83,51,271,3,0
22,76,272,6,0
55,47,261,2,0
33,77,298,3,0
50,78,288,3,0
93,88,279,3,0
77,66,315,4,0
93,97,269,4,0
72,100,281,2,0
78,53,273,2,0
55,75,279,2,0
39,86,276,2,0
67,78,277,3,0
61,89,277,2,0
60,69,268,5,0
48,64,287,2,0
75,84,292,3,0
87,58,267,3,0
51,54,279,4,0
63,90,291,4,0
60,57,281,2,0
70,99,274,3,0
50,99,265,3,0
59,51,273,3,0
52,39,272,4,0
55,49,283,3,0
81,62,267,3,0
94,98,256,3,0
98,61,277,3,0
83,84,277,2,0
93,62,261,3,0
99,54,281,2,0
55,57,257,3,0
96,83,271,3,0
28,77,273,3,0
97,60,262,5,0
80,78,281,3,0
75,55,284,3,0
89,88,274,3,0
60,76,263,2,0
73,98,272,2,0
88,75,270,2,0
50,70,282,3,0
53,78,279,5,0
95,43,289,2,0
94,53,266,3,0
49,80,263,4,0
59,57,288,4,0
51,91,279,2,0
66,66,278,3,0
76,94,256,6,0
12,59,289,6,0
84,65,275,3,0
94,81,282,3,0
63,84,261,3,0
79,99,283,3,0
85,68,292,2,0
74,52,254,3,0
23,75,264,3,0
62,51,275,2,0
36,56,284,6,0
70,83,274,3,0
57,75,275,4,0
83,99,279,3,0
71,96,273,2,0
23,72,276,3,0
59,69,293,2,0
69,61,288,3,0
63,81,266,3,0
90,59,255,4,0
31,57,292,4,0
92,62,283,2,0
96,87,266,3,0
66,51,291,4,0
48,97,271,2,0
15,55,270,3,0
59,79,268,4,0
66,85,260,5,0
69,92,275,2,0
65,79,277,4,0
58,94,263,3,0
72,57,292,4,0
65,99,279,5,0
63,77,275,3,0
55,87,266,2,0
74,56,288,2,0
58,84,283,4,0
71,72,261,3,0
83,37,274,4,0
63,52,291,2,0
56,61,284,3,0
88,55,271,3,0
82,55,271,2,0
69,72,270,3,0
57,54,274,4,0
75,69,274,3,0
60,98,276,2,0
96,92,279,4,0
75,67,286,2,0
100,61,268,3,0
92,97,293,2,0
84,93,277,4,0
82,77,281,3,0
74,42,280,3,0
21,39,295,4,0
62,64,290,3,0
54,48,265,2,0
55,97,273,4,0
84,55,279,3,0
61,56,249,2,0
64,53,286,3,0
92,51,290,2,0
86,87,294,2,0
60,74,261,3,0
86,92,282,3,0
55,51,273,3,0
54,58,289,3,0
49,90,276,2,0
98,72,287,4,0
55,55,282,3,0
64,50,287,3,0
54,53,287,2,0
58,45,288,2,0
57,37,271,4,0
65,64,279,3,0
60,40,269,4,0
59,45,277,2,0
77,50,259,2,0
55,49,274,3,0
50,60,279,2,0
43,77,277,3,0
58,84,282,4,0
66,68,286,3,0
70,80,293,4,0
82,54,274,3,0
49,49,279,3,0
99,79,266,3,0
96,73,270,3,0
70,57,279,2,0
22,89,279,5,0
91,52,275,2,0
18,76,266,4,0
84,68,260,3,0
66,38,287,5,0
49,65,270,4,0
88,89,281,3,0
69,91,272,5,0
83,75,289,3,0
56,84,275,4,0
95,77,275,2,0
56,100,277,2,0
93,73,259,4,0
84,52,278,4,0
84,48,263,2,0
52,65,279,3,0
98,80,285,2,0
66,64,265,4,0
92,49,261,2,0
71,80,282,3,0
65,92,281,2,0
23,47,267,5,0
71,97,270,2,0
21,65,257,6,0
70,72,278,3,0
90,50,281,2,0
60,52,272,3,0
58,63,270,3,0
73,72,269,2,0
56,67,282,3,0
97,57,275,3,0
92,91,257,2,0
77,68,297,2,0
97,81,271,2,0
70,69,270,2,0
78,82,278,2,0
77,87,247,4,0
66,53,279,3,0
25,98,278,5,0
89,87,275,6,0
15,66,263,4,0
26,91,276,2,0
74,58,259,4,0
52,83,280,2,0
95,62,272,2,0
66,82,285,3,0
79,66,291,3,0
98,94,268,3,0
40,37,278,2,0
100,68,272,2,0
71,79,274,3,0
48,45,265,2,0
76,100,271,2,0
61,62,271,4,0
74,90,265,4,0
24,94,290,5,0
79,97,288,2,0
75,98,269,2,0
60,98,269,3,0
72,95,287,3,0
100,60,270,3,0
55,88,266,3,0
30,98,265,4,0
89,59,282,4,0
84,84,264,3,0
67,64,270,4,0
15,48,289,6,0
59,75,271,2,0
50,59,261,2,0
23,68,261,3,0
95,58,284,2,0
31,53,282,3,0
47,55,287,3,0
26,95,270,5,0
55,64,289,4,0
89,58,275,2,0
88,68,278,2,0
98,62,290,2,0
96,48,291,2,0
85,65,271,3,0
96,85,295,3,0
85,88,278,4,0
59,93,282,2,0
51,50,278,2,0
50,75,275,2,0
53,59,273,3,0
44,83,264,2,0
99,55,281,2,0
73,83,275,3,0
51,71,278,2,0
50,84,289,2,0
52,76,274,2,0
74,74,284,2,0
69,89,258,2,0
22,65,270,5,0
49,89,276,2,0
70,57,270,3,0
68,63,283,3,0
66,84,297,2,0
99,58,263,3,0
88,59,277,2,0
20,54,273,3,0
56,44,269,3,0
68,85,280,2,0
85,60,280,3,0
95,95,291,3,0
60,77,252,3,0
61,53,260,3,0
55,55,266,4,0
64,78,281,5,0
64,60,272,3,0
87,54,277,2,0
20,90,259,4,0
99,64,284,2,0
96,70,297,3,0
53,65,266,3,0
70,39,280,4,0
68,61,279,3,0
96,48,297,3,0
64,64,277,3,0
86,65,268,3,0
87,84,272,3,0
53,56,262,2,0
72,98,260,2,0
83,59,251,4,0
97,54,303,2,0
92,76,280,2,0
82,95,270,6,0
59,56,287,2,0
84,95,291,3,0
71,84,262,2,0
49,98,272,3,0
78,61,273,3,0
84,81,273,2,0
85,96,271,5,0
87,93,286,3,0
94,84,258,3,0
82,97,258,3,0
78,78,260,3,0
47,55,268,4,0
50,48,265,3,0
75,82,298,3,0
36,39,275,3,0
91,61,269,3,0
87,68,278,3,0
97,94,297,3,0
71,65,283,3,0
83,65,287,2,0
42,51,272,4,0
53,51,280,3,0
56,88,264,3,0
26,70,279,6,0
53,49,275,2,0
99,73,289,2,0
48,43,255,3,0
91,50,262,4,0
76,79,286,2,0
67,80,278,4,0
58,60,282,3,0
57,78,276,3,0
55,57,270,6,0
79,49,281,2,0
48,98,254,6,0
68,69,277,3,0
19,64,285,4,0
99,48,294,3,0
30,76,268,2,0
81,85,267,3,0
58,74,292,3,0
74,61,271,2,0
59,74,263,2,0
46,63,288,6,0
58,43,269,2,0
77,95,267,4,0
79,77,262,2,0
51,95,277,2,0
70,58,262,3,0
84,73,276,4,0
19,90,281,2,0
90,52,271,3,0
19,91,260,3,0
96,53,267,3,0
87,100,284,3,0
50,89,287,3,0
88,58,269,4,0
55,99,267,3,0
89,86,270,2,0
58,69,274,3,0
58,96,253,2,0
34,88,281,6,0
54,65,286,4,0
59,54,300,3,0
88,96,275,3,0
72,69,286,3,0
79,75,274,3,0
51,73,271,3,0
84,84,279,4,1
95,67,287,2,1
58,88,265,4,1
69,98,286,3,1
17,64,286,5,1
81,72,278,3,1
41,50,283,3,1
12,42,279,2,1
71,60,273,3,1
32,69,278,4,1
83,98,287,4,1
74,92,288,3,1
67,85,272,3,1
85,56,294,3,1
49,75,261,3,1
70,74,271,3,1
44,58,280,3,1
50,87,280,2,1
63,74,287,2,1
87,77,268,3,1
82,53,269,3,1
97,89,282,3,1
90,81,272,2,1
41,50,279,2,1
58,94,285,2,1
77,50,293,2,1
89,75,277,3,1
64,72,284,3,1
31,79,282,4,1
60,88,271,3,1
20,100,290,4,1
13,60,291,5,1
95,90,267,2,1
15,96,285,6,1
22,98,270,3,1
33,51,280,3,1
23,96,252,4,1
85,79,272,2,1
79,57,301,2,1
60,60,286,3,1
89,74,269,3,1
65,92,284,3,1
61,70,270,3,1
40,79,271,5,1
49,57,288,3,1
95,75,261,2,1
85,100,275,2,1
24,39,271,5,1
85,99,287,4,1
99,98,277,2,1
49,49,266,2,1
56,73,262,3,1
65,66,279,4,1
62,68,288,5,1
78,68,286,3,1
54,70,281,2,1
61,77,279,2,1
49,99,297,4,1
29,85,289,6,1
64,79,291,2,1
93,94,264,2,1
16,66,289,6,1
68,85,294,3,1
71,80,277,4,1
62,82,283,5,1
74,75,271,3,1
81,50,269,3,1
20,82,263,5,1
51,91,284,3,1
55,99,280,3,1
45,41,291,2,1
91,61,265,3,1
73,59,283,5,1
98,88,268,2,1
62,65,273,3,1
57,62,287,4,1
99,57,284,4,1
82,68,293,3,1
24,81,274,5,1
84,73,293,3,1
90,55,282,3,1
13,73,273,5,1
60,67,268,2,1
72,87,275,2,1
68,61,263,3,1
51,72,258,2,1
74,58,280,2,1
86,73,284,3,1
85,51,280,3,1
63,85,267,3,1
74,87,273,3,1
60,50,301,3,1
69,82,266,2,1
56,96,288,2,1
50,67,262,3,1
84,50,271,2,1
93,48,283,6,1
12,50,269,4,1
52,58,269,3,1
60,54,248,2,1
71,100,277,4,1
21,81,271,4,1
15,84,258,6,1
38,55,261,6,1
27,86,265,5,1
86,64,282,2,1
17,52,272,5,1
66,69,273,2,1
95,51,279,4,1
59,92,275,3,1
49,61,273,3,1
90,88,270,4,1
98,81,276,4,1
52,100,270,3,1
12,95,264,3,1
91,67,297,3,1
99,62,282,2,1
49,80,272,2,1
92,51,295,3,1
21,84,287,2,1
89,90,275,3,1
84,81,268,2,1
72,68,287,3,1
57,46,283,3,1
90,69,281,3,1
59,75,272,2,1
97,69,273,3,1
56,85,262,2,1
78,59,260,3,1
64,72,290,4,1
58,90,269,3,1
68,58,287,2,1
82,73,286,4,1
83,78,283,3,1
49,49,272,3,1
57,95,275,3,1
66,93,279,3,1
78,60,286,2,1
55,80,276,3,1
98,62,261,4,1
89,51,279,3,1
67,83,295,3,1
100,49,264,3,1
67,44,277,2,1
20,98,263,3,1
71,87,273,3,1
65,91,241,3,1
82,82,292,2,1
48,89,271,3,1
96,90,247,3,1
52,63,264,2,1
24,78,263,5,1
92,95,290,4,1
66,89,278,3,1
93,68,278,3,1
77,59,275,3,1
60,48,265,4,1
78,49,273,3,1
60,53,279,3,1
31,100,275,5,1
49,68,279,3,1
33,95,291,3,1
76,91,274,2,1
65,63,272,3,1
88,75,265,3,1
52,92,284,6,1
48,50,264,4,1
20,59,259,4,1
93,84,262,3,1
55,92,276,2,1
73,64,281,4,1
57,56,255,3,1
63,80,275,3,1
23,88,272,6,1
93,53,268,2,1
78,86,289,3,1
75,73,262,3,1
61,82,270,3,1
36,97,290,3,1
59,67,298,3,1
78,63,268,3,1
93,53,272,2,1
67,72,276,3,1
52,63,271,2,1
69,95,280,2,1
25,80,271,4,1
40,43,280,3,1
98,83,287,3,1
92,89,270,4,1
57,98,268,2,1
81,52,277,3,1
56,67,278,3,1
86,71,279,4,1
74,90,272,2,1
57,61,279,5,1
90,64,259,3,1
80,57,269,2,1
22,80,277,5,1
73,84,272,2,1
48,47,274,3,1
52,94,278,3,1
53,71,291,3,1
97,48,289,3,1
97,54,276,2,1
54,88,291,4,1
99,70,278,4,1
79,76,266,4,1
71,54,277,3,1
82,76,270,3,1
60,70,286,4,1
17,88,267,4,1
73,60,283,3,1
69,54,281,3,1
86,61,292,2,1
67,55,276,2,1
25,96,285,4,1
65,66,284,2,1
81,56,281,3,1
58,53,286,3,1
14,57,266,5,1
15,37,294,3,1
98,51,273,2,1
91,50,279,3,1
86,71,291,3,1
56,63,248,2,1
58,77,268,6,1
54,64,264,2,1
59,99,268,3,1
92,88,291,4,1
82,80,282,3,1
86,68,280,2,1
66,77,284,3,1
85,66,270,3,1
80,60,270,2,1
99,61,282,3,1
25,45,273,5,1
93,99,274,3,1
50,54,275,2,1
68,71,273,2,1
62,87,278,2,1
99,54,265,4,1
93,52,271,2,1
20,75,266,4,1
58,61,291,3,1
94,76,268,6,1
18,54,274,3,1
18,62,288,4,1
70,74,279,2,1
93,92,280,5,1
50,76,276,3,1
54,71,279,3,1
74,63,282,2,1
66,67,283,2,1
61,87,285,2,1
74,98,275,6,1
48,51,287,4,1
65,84,283,2,1
94,49,267,5,1
91,79,278,2,1
87,65,279,3,1
23,79,254,5,1
40,73,290,3,1
68,85,296,3,1
95,88,276,2,1
63,96,277,2,1
47,53,269,3,1
20,50,272,6,1
72,84,275,2,1
56,57,276,2,1
70,74,270,2,1
59,82,273,2,1
78,96,269,3,1
62,64,282,3,1
71,61,281,2,1
72,45,279,6,1
76,77,274,3,1
83,56,288,3,1
92,99,279,4,1
67,77,256,3,1
56,45,273,3,1
91,63,303,3,1
56,86,292,2,1
72,95,268,2,1
56,86,277,3,1
92,56,286,3,1
74,88,266,3,1
88,84,261,4,1
69,72,267,2,1
87,78,288,3,1
98,50,268,3,1
90,61,273,3,1
49,87,268,3,1
78,57,269,3,1
58,98,282,3,1
91,88,263,2,1
92,75,284,3,1
36,66,283,2,1
55,53,270,3,1
95,96,276,3,1
50,67,289,3,1
42,73,260,6,1
75,68,303,5,1
88,70,258,4,1
53,63,278,4,1
84,40,261,3,1
49,93,264,3,1
71,91,277,3,1
83,64,269,2,1
88,93,277,3,1
87,53,285,3,1
43,82,285,5,1
80,90,267,3,1
32,67,277,4,1
77,56,271,4,1
97,77,289,3,1
98,63,275,2,1
62,64,256,2,1
53,94,273,6,1
93,49,290,2,1
51,91,277,2,1
76,76,276,3,1
69,89,267,4,1
58,60,281,3,1
98,77,265,4,1
58,54,295,6,1
57,97,295,4,1
84,79,282,4,1
15,67,274,6,1
88,72,281,4,1
69,99,271,3,1
56,84,269,2,1
49,58,283,3,1
40,45,262,3,1
67,36,286,4,1
